IAUNAME,UID,RA,DEC,RADEC_ERR,EXT,ML_FLUX_1,QUAIA_source_id,QUAIA_redshift,QUAIA_redshift_err,CLUSTER_NAME,SEPARATION,CLUSTER_Z
1eRASS J070459.2-700245,110615900354,106.24706772764942,-70.0460278933748,2.418297052383423,0.0,2.5920649836057817e-14,5268149474446337152,1.6697860956192017,1.2857257068824768,1eRASS J070448.2-700411,0.02857309065474088,0.0753
1eRASS J064837.7-685723,110615900361,102.1572018108233,-68.95664046162463,2.400895595550537,0.0,2.2476705352080135e-14,5279055113675047936,1.7805657386779785,0.06617398956298837,1eRASS J064855.0-685734,0.026160191138125052,0.0595
1eRASS J083716.4-032330,113109300080,129.318747081836,-3.3917593641347668,6.279216766357422,0.0,9.545953572965074e-14,3071883377445900160,0.7664350867271423,0.10289567341804506,1eRASS J083714.1-032144,0.030801422172078867,0.041
1eRASS J100254.4+324037,115005700004,150.72689513013609,32.677213378565106,1.7256699800491333,0.0,6.502865737209595e-13,746689208395522816,0.8253270983695984,0.2868208329677582,1eRASS J100236.9+324210,0.06664742441913336,0.0508
1eRASS J100023.3-025533,115209300106,150.09722335730174,-2.9260665430145414,4.370020389556885,0.0,9.04473775064675e-14,3829283581441201408,0.5253190291311225,0.0802455537033081,1eRASS J100030.2-025814,0.05302174826322364,0.0205
1eRASS J103145.9-351305,115812600041,157.94145998421277,-35.21816638679131,4.220215320587158,0.0,1.520640709705423e-13,5447141136998706432,0.247,0.14176746451616287,1eRASS J103007.9-351905,0.34800737335947624,0.0087
1eRASS J111110.6+212925,116706900016,167.79417375302333,21.490343950545537,3.326317071914673,0.0,2.3693625728939127e-13,3991378975791448448,0.9290398955345154,0.09849877497673032,1eRASS J111111.5+213116,0.031074045514322184,0.1354
1eRASS J112230.7-074723,117109900035,170.62825515560837,-7.789923126948171,2.6747500896453857,0.0,1.9457433711109196e-13,3783635878745849216,0.3548814771098526,0.10899589757919313,1eRASS J112243.7-074037,0.12489263237498512,0.0246
1eRASS J114356.8+195650,117706900024,175.98683973340246,19.94733079197347,2.7867629528045654,0.0,4.889783239772627e-13,3976015774694672256,0.37957013136676093,0.04719257831096649,1eRASS J114429.5+194853,0.18439608839060903,0.0215
1eRASS J114805.2-023302,117909300009,177.02183365320755,-2.550719037172624,3.549351453781128,0.0,1.8650413245030473e-13,3600619002910501376,0.562110960483551,0.12867422342300414,1eRASS J114808.9-023308,0.015633804218507418,0.3125
